1.02244e+0,1.13066e+1
1.02244e+0,6.57321e+1
1.18815e+0,6.50629e+1
1.23783e+0,1.14229e+2
1.30732e+0,1.94486e+2
1.34352e+0,2.33824e+2
1.56127e+0,1.68526e+2
1.72963e+0,2.89883e+2
1.92929e+0,4.10519e+2
2.35172e+0,6.05651e+2
2.69581e+0,9.12011e+2
3.28609e+0,9.69765e+2
3.81867e+0,8.48963e+2
4.31803e+0,7.06137e+2
4.98372e+0,6.24533e+2
5.71290e+0,4.54755e+2
5.83113e+0,3.41455e+2
6.15848e+0,2.33824e+2
6.28592e+0,1.72011e+2
7.45587e+0,1.22713e+2
7.71479e+0,6.91831e+1
7.87444e+0,4.64159e+1
7.92838e+0,2.75423e+1
8.25991e+0,1.75568e+1
9.66438e+0,3.21119e+1
1.10784e+1,4.83553e+1
1.11543e+1,2.31443e+1
1.11543e+1,1.11915e+1
